Hadamard_1bit,Hadamard_8bit,RY_1bit,RY_8bit,Uniform_1bit,Uniform_8bit,LCG,KISS
3.7708301999999776,0.9691877000000204,3.5724781999999777,0.7020659999999452,3.773492499999975,0.9932181000000355,0.035313300000098025,0.23993159999986347
3.7833563000000368,0.9948606000000382,3.5853773000000047,0.6776458000000503,3.771635999999944,0.9817196000000195,0.03541729999983545,0.2355714000000262
3.8015742000000046,1.03103550000003,3.5702848000000813,0.6853833000000122,3.7730314000000362,0.9740985999999339,0.03447460000006686,0.23471420000009857
3.8096276999999645,0.9786918999999443,3.6629054999999653,0.6992827999999918,3.803224,0.9875159000000622,0.036226000000169734,0.2367011999999704
3.7599433000000317,1.019912999999974,3.6485722000001033,0.6769645000000537,3.7336536999999907,0.9833617999998978,0.035353299999997034,0.24914719999992485
3.787328699999989,0.9604606999999987,3.770161499999972,0.6752381000000014,3.752105800000095,0.9679026999999678,0.03552209999998013,0.23704090000001088
3.744257100000027,0.971762799999965,3.6066547000000355,0.7052483999999595,3.7713330999999926,0.9811173999999028,0.03472009999995862,0.23495870000010655
3.768820400000095,0.9619255000000067,4.095551499999942,0.6777994999999919,3.748928200000023,0.9968685999999707,0.035872000000154,0.244430199999897
3.75623470000005,0.9717222000000447,3.640801099999976,0.6909674999999424,3.752428200000054,0.9610921000000872,0.03528990000017984,0.235031299999946
3.768217899999968,0.9863326999999344,3.5685040999999273,0.6833919999999125,3.734765100000004,0.973312700000065,0.035209000000122614,0.23705050000012307
3.900972700000011,0.9991685999999618,3.5680492000000186,0.675985399999945,3.7499784999999974,0.973488800000041,0.03578679999986889,0.23442449999993187
3.828312399999959,0.9951008000000456,3.59623739999995,0.6750950999999077,3.750614799999994,1.0417715000000953,0.035243199999968056,0.2375769999998738
4.10161190000008,1.0548612000000048,3.620070499999997,0.6721838999999363,3.764560299999971,0.9618719000000056,0.03555729999993673,0.2441308999998455
3.7730166000000054,1.0477002000000084,3.5622018000000253,0.6796356999999489,3.7581253999999262,0.9725672999999233,0.03549359999988155,0.23357999999984713
3.764803900000061,0.96843750000005,3.84580660000006,0.779514899999981,3.9009456999999657,1.0656209999999646,0.035583399999950416,0.23622470000009343
3.7417087999999694,0.9720902000000251,3.5986409999999296,0.6760331000000406,3.753622699999937,0.9784356000000116,0.03511319999984153,0.2426864999999907
3.7457844999998997,0.975606199999902,3.5949565999999322,0.6756881000000021,3.766288799999984,0.9700697999999193,0.0352184999999281,0.24258820000000014
3.7959280000000035,0.9654626999999891,3.602148399999919,0.6813774999999396,3.8591202000000067,0.9767603999999892,0.03528499999993073,0.23435490000019854
4.0000916999999845,1.0293829999999389,3.541128200000003,0.7311095999999679,3.739896399999907,0.9742338999999447,0.03514199999995071,0.23459569999999985
3.793886200000088,0.9741975999999113,3.56577249999998,0.6773538999999573,3.761175200000025,0.9894516000000522,0.03509030000009261,0.23719229999983327
3.7546932999999854,0.9650742999999693,3.62239790000001,0.6824654999999211,3.7614971999998943,0.9593471000000591,0.035294999999905485,0.23510460000011335
3.767618900000116,0.9608579000000645,3.584175800000139,0.683522400000129,3.793886100000009,0.971054200000026,0.03527969999981906,0.2348385000000235
3.7631639999999607,0.9701380999999856,3.590722299999925,0.6778013999999075,4.0367085999998835,0.9819394999999531,0.0351376999999502,0.23448529999996026
3.7876455999999052,0.9635097000000314,4.1709910000001855,0.6771276000001762,3.7770450999998957,0.9775907000000643,0.03545159999998759,0.23467279999999846
3.780006100000037,0.981454900000017,3.574979199999916,0.6915292999999565,3.9405205999999,0.9634763999999905,0.03526400000009744,0.23610039999994115
3.780478099999982,0.9711653000001661,3.593407300000081,0.6923644000000877,3.7801196999998865,0.9933973999998216,0.03559740000014244,0.23810120000007373
3.764972700000044,0.9719566999999643,3.596326500000032,0.6766591000000517,3.7746325000000525,0.9749033999999028,0.03511809999986326,0.23414729999990413
4.074873000000025,1.0644191000001229,3.5649611999999706,0.7663027999999485,3.7690075000000434,0.968448300000091,0.035254699999995864,0.23757829999999558
3.798250199999984,0.9921274000000722,3.5501443999999083,0.6750469999999495,3.801391199999898,0.9789761999998063,0.03546849999997903,0.23497150000002875
3.75792360000014,0.9795002999999269,3.5662125000001197,0.677191300000004,4.205840900000112,1.0610027000000173,0.03590830000007372,0.23383719999992536
3.8295629000001554,0.9708878000001278,3.566712999999936,0.681626599999845,3.7395930000000135,0.9653756000000158,0.035193500000104905,0.23679399999991801
3.7822618000000148,0.9620118000000275,3.5562846999998783,0.6740870999999515,3.7988581999998132,0.9790070999999898,0.035104600000067876,0.23566530000016428
3.8055780999998206,0.9787156999998388,3.5568309999998746,0.6991302999999789,3.7463396000000557,0.963633899999877,0.03530210000008083,0.2448385000000144
3.7643501000000015,0.9649862000001121,3.6116394000000582,0.6727785000000495,3.7465406999999686,0.9648005000001376,0.03511819999994259,0.23458320000008825
3.760022299999946,0.9698613999998997,3.571751400000039,0.6959718000000521,3.7672692999999526,0.9637565999998969,0.03576159999988704,0.2364274999999907
3.764910099999952,0.9644568999999592,3.5861509999999726,0.6751581999999416,3.758104600000024,0.9763889000000745,0.035303900000144495,0.23469100000011167
4.014266500000076,0.9840644000000793,3.564971400000104,0.7010609000001295,3.757643200000075,0.9607103000000734,0.03537869999991017,0.2330775000000358
3.7814988000000085,0.9716135999999551,3.5745362000000114,0.674062400000139,3.7637227999998686,0.980071100000032,0.03562269999997625,0.23741199999994933
4.002488200000016,0.976225900000145,3.55084439999996,0.6733070000000225,3.772297299999991,0.9663775000001351,0.03509699999995064,0.2403802999999698
3.751763799999935,0.9799848000000111,3.5902209000000767,0.6714117999999871,3.7661243000000013,0.9769420000000082,0.03507539999986875,0.23404740000000857
3.7418210999999246,0.968052200000102,3.5749197999998614,0.6757283999997981,3.7873505000000023,0.963121099999853,0.03630649999990965,0.24160540000002584
3.836074499999995,0.9664071000001968,3.5735597999998845,0.6764795999999933,3.763961399999971,0.9679255999999441,0.03535099999999147,0.2350834000001214
4.015082299999904,0.9851651999999831,3.6302261000000726,0.6775428000000829,3.74027749999982,0.9606274999998732,0.035680999999840424,0.24659020000012788
3.7740054000000782,0.9595126000001528,3.577448499999946,0.6740986999998313,3.7630225999998856,1.0593456000001424,0.035116999999900145,0.25669630000015786
3.85430180000003,0.969004600000062,3.5935664000000997,0.7659834999999475,3.7742086000000654,1.0057328000000325,0.0353351000001112,0.2446607999997923
3.785817500000121,0.9897922000000108,3.7073659000000134,0.6743650999999318,3.748032200000125,0.9705194000000574,0.035172600000123566,0.2455601999999999
3.8080201000000216,0.976977899999838,3.567920400000048,0.6896682999999939,3.7449598999999125,0.973594999999932,0.035276600000088365,0.23463779999997314
3.7576698999998825,0.9660182999998597,3.577483900000061,0.6729972000000544,3.787849900000083,0.968804099999943,0.035273600000209626,0.23951950000014222
